X,Y,TRAPTYPE,ATTRACTANTSUSED,TRAPID,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,LATITUDE,LONGITUDE,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/09/19 04:00:00+00,Afternoon,2016/09/21 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/11 22:08:00+00,38.954471,-77.06362,temp_1589,,{759A60AC-296F-4BAC-A3F4-E2BFA4C7A968},,,220
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/07 18:55:00+00,38.954471,-77.06362,temp_1072,,{DE219A7A-2751-4D25-B9AA-13B8619CBD55},,,221
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/07/18 04:00:00+00,Afternoon,2016/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,23,2,0,2017/12/07 15:27:00+00,38.954471,-77.06362,temp_1603,,{8AA45B37-7EC2-4EFB-AA3A-5AC7AA686A16},,,222
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,61,10,0,2017/12/07 18:54:00+00,38.954471,-77.06362,temp_1071,,{E40788F8-EA92-4F16-B2E0-7BC8B588403F},,,223
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,33,1,0,2017/12/06 17:38:00+00,38.954471,-77.06362,temp_1508,,{FA66AC0D-8ED5-4962-B394-02A1AFB0FBAE},,,224
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,6,0,2017/12/12 17:53:00+00,38.954471,-77.06362,temp_1005,,{AA691BBA-3437-4D2E-BAF7-DAE1E7FC575E},,,225
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/06/20 04:00:00+00,Afternoon,2016/06/22 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,117,5,0,2017/12/05 19:29:00+00,38.954471,-77.06362,temp_1940,,{BE649E84-A9EC-4C14-8483-AC71756E5A71},,,226
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/03 04:00:00+00,Afternoon,2016/10/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,10,14,0,2017/12/12 17:00:00+00,38.954471,-77.06362,temp_594,,{C1F54091-E034-4CA1-9C21-902C928D97B4},,,227
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/09/26 04:00:00+00,Afternoon,2016/09/28 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/12 15:51:00+00,38.954471,-77.06362,temp_1836,,{611AA87F-C2B9-4DFF-84FD-3EF5DA8BE670},,,228
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,1,0,2017/12/12 21:20:00+00,38.954471,-77.06362,temp_1263,,{813B2198-039C-49BE-8AED-F868E8A25845},,,229
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,3,0,2017/12/12 21:20:00+00,38.954471,-77.06362,temp_1262,,{7545C05F-77D1-4D78-8310-159EA2326C90},,,230
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/17 04:00:00+00,Afternoon,2016/10/19 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,7,0,0,2017/12/12 20:11:00+00,38.954471,-77.06362,temp_1170,,{C1B42B37-D257-492A-AC98-3336ABCA47D3},,,231
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/08/22 04:00:00+00,Afternoon,2016/08/24 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/08 20:01:00+00,38.954471,-77.06362,temp_1905,,{7E7A2163-8CE5-4A64-A390-3D3773795ADB},,,232
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/12 17:52:00+00,38.954471,-77.06362,temp_1004,,{49B4A97B-B369-4D67-9160-C2884C3636BC},,,233
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/08/08 04:00:00+00,Afternoon,2016/08/10 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/08 16:47:00+00,38.954471,-77.06362,temp_1655,,{6C1DACCA-56AF-4288-B9EA-994B36756A22},,,234
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/06/13 04:00:00+00,Afternoon,2016/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,119,10,0,2017/12/05 17:51:00+00,38.954471,-77.06362,temp_1793,,{35D91E4E-B07B-492F-A6FB-787AFB8C1E92},,,235
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/04/25 04:00:00+00,Afternoon,2016/04/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/01 19:14:00+00,38.954471,-77.06362,temp_795,,{ECB36DD6-6FBC-441A-927C-5C22E0ED0195},,,236
-8578682.93728529,4715152.03014069,Gravid Trap,Hay or grass infusion,3A,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,2016/10/03 04:00:00+00,Afternoon,2016/10/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/12 17:01:00+00,38.954471,-77.06362,temp_595,,{4EF797A6-E501-404E-AA2A-A789DA44C8AA},,,237
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,33,0,0,2018/08/31 14:39:00+00,38.952145,-77.071696,temp_977,,{5E0B3979-5BCD-4B18-A890-41EB695B8DD2},,,238
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Ft. Reno Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2018/07/16 20:49:00+00,38.952145,-77.071696,temp_1046,,{18940436-3331-4E61-937C-6D54AA90A565},,,239
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Ft. Reno Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,34,11,0,2018/07/16 20:48:00+00,38.952145,-77.071696,temp_1045,,{53B99948-E288-4E51-96B3-455286D3B998},,,240
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/09/24 19:36:00+00,38.952145,-77.071696,temp_1494,,{6EDBE244-962F-4897-97D7-82A62375AAD5},,,241
-8579581.95352228,4714819.07055774,BGS Trap,Lure,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2018/09/24 16:43:00+00,38.952145,-77.071696,temp_1317,,{5AF2F338-335C-4E7D-A1C0-759013B1245F},,,242
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,18,0,0,2018/08/31 14:04:00+00,38.952145,-77.071696,temp_964,,{1629E858-ABEE-4211-9764-D14CF3D784D4},,,243
-8579581.95352228,4714819.07055774,BGS Trap,Lure,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 17:27:00+00,38.952145,-77.071696,temp_1337,,{ECD066E7-C539-4128-B9FD-F44E834019BA},,,244
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/10/23 04:00:00+00,Afternoon,2018/10/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,1,0,2018/11/05 15:25:00+00,38.952145,-77.071696,temp_764,,{FCF0CD19-90F3-40A7-9BA6-1A02E741B3B7},,,245
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,54,2,0,2018/07/09 20:14:00+00,38.952145,-77.071696,temp_653,,{84304A40-124B-4A8B-B78D-05BA3DCDB397},,,246
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2018/07/09 17:35:00+00,38.952145,-77.071696,temp_641,,{4941B8B2-2B88-44B6-9EAE-1CCCCD4BD0BE},,,247
-8579581.95352228,4714819.07055774,BGS Trap,Lure,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/08/24 18:28:00+00,38.952145,-77.071696,temp_1116,,{DC1EB588-8216-4334-A73B-BD1C7CA31D12},,,248
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Culex,sp.,Adult,No,No,No,4,2,0,2018/10/05 18:45:00+00,38.952145,-77.071696,temp_1281,,{429F9426-FF4E-4D99-B369-C1B92EB4FC00},,,249
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,4,0,2018/10/05 14:01:00+00,38.952145,-77.071696,temp_886,,{22C7F078-38D1-4AA8-85DE-8B9958B72A3C},,,250
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2018/10/05 17:26:00+00,38.952145,-77.071696,temp_1336,,{A94368CD-5E93-4BEA-92CF-90DB4428AA47},,,251
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/08/21 04:00:00+00,Afternoon,2018/08/22 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,4,0,0,2018/09/24 18:58:00+00,38.952145,-77.071696,temp_1424,,{A2F2E7B9-5C76-40DD-A9D0-6A7995DDEF50},,,252
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,8,0,0,2018/09/24 17:39:00+00,38.952145,-77.071696,temp_1390,,{54C5A9D4-21F1-40E8-AEDD-ACBD3C20E67C},,,253
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/09/24 17:40:00+00,38.952145,-77.071696,temp_1391,,{B27BA931-BADF-4BF0-9941-F3D0B5D279CC},,,254
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,10,0,0,2018/09/24 17:39:00+00,38.952145,-77.071696,temp_1377,,{302133C0-E88F-48BC-9394-73DD54BC4045},,,255
-8579581.95352228,4714819.07055774,BGS Trap,Lure,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 15:34:00+00,38.952145,-77.071696,temp_1037,,{CCA37470-1F87-454F-B091-B67223F0EB88},,,256
-8579581.95352228,4714819.07055774,Gravid Trap,Hay or grass infusion,3D,3701 Davenport St. NW,Washington,DC,District of Columbia,Fort Reno Park,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,146,0,0,2018/08/24 18:28:00+00,38.952145,-77.071696,temp_1115,,{FD4D896C-3990-4018-AE7F-C679F429D835},,,257
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/06/13 04:00:00+00,Morning,2016/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,34,2,0,2017/12/05 18:10:00+00,38.945614,-77.015647,temp_1826,,{86BD00C7-663D-451A-939B-6E1355CFFFBB},,,258
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,4,0,2017/12/12 20:25:00+00,38.945614,-77.015647,temp_1180,,{DF3A1A05-DA1D-4742-9AE1-66AA0CA47F00},,,259
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,16,0,0,2017/12/06 16:07:00+00,38.945614,-77.015647,temp_577,,{6762FE0E-B5A6-468C-8AAB-9EB9390AFA44},,,260
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/05/16 04:00:00+00,Morning,2016/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/04 21:28:00+00,38.945614,-77.015647,temp_530,,{0E1202AD-6140-4F76-9613-3D3A410752EA},,,261
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,8,0,0,2017/12/07 21:42:00+00,38.945614,-77.015647,temp_1473,,{2DDD18F3-A927-48C8-8CCA-5E0FC64EB8E3},,,262
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/10/03 04:00:00+00,Morning,2016/10/05 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,16,0,0,2017/12/12 17:14:00+00,38.945614,-77.015647,temp_820,,{0ACC9EF1-BB33-424F-AED0-F6F87C8C251C},,,263
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/05 21:52:00+00,38.945614,-77.015647,temp_1998,,{50BC97FA-924C-434F-AA69-EDB7BB8ABE13},,,264
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/07/11 04:00:00+00,Morning,2016/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,20,0,0,2017/12/06 18:01:00+00,38.945614,-77.015647,temp_1531,,{F6DC8F21-E809-41C5-BAE9-E28E4785DEB2},,,265
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,9,2,0,2017/12/08 17:26:00+00,38.945614,-77.015647,temp_1707,,{C2F7138D-8C69-442C-BC93-97CC857C0A07},,,266
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,3,0,2017/12/11 18:17:00+00,38.945614,-77.015647,temp_1205,,{67B22503-14BA-4048-90FE-5BCFFF2C8381},,,267
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,160,15,0,2017/12/05 19:55:00+00,38.945614,-77.015647,temp_1962,,{811F06B5-7049-45BA-9D41-033147778605},,,268
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,13,0,0,2017/12/08 20:31:00+00,38.945614,-77.015647,temp_1916,,{2B07F211-A41F-43B2-A84E-F71F2EB74972},,,269
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,5,0,2017/12/11 18:18:00+00,38.945614,-77.015647,temp_1206,,{6CD40787-435E-4E35-883D-2FF50CAE049D},,,270
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/04 23:58:00+00,38.945614,-77.015647,temp_1534,,{C261444D-51B3-4E06-BD71-B7F07DCE44FD},,,271
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/04/18 04:00:00+00,Morning,2016/04/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/28 22:31:00+00,38.945614,-77.015647,temp_372,,{396C2A78-92BE-4938-BD86-4161A3BDA2CA},,,272
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,2,0,0,2017/12/07 15:45:00+00,38.945614,-77.015647,temp_1637,,{5BBDBD05-6881-4A79-8EB0-6DB80436E9DF},,,273
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/05/23 04:00:00+00,Morning,2016/05/25 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/04 22:39:00+00,38.945614,-77.015647,temp_1088,,{3E401F31-A6DF-43B2-9157-D3D8C280D5ED},,,274
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,2,0,0,2017/12/07 21:41:00+00,38.945614,-77.015647,temp_1472,,{DC88B87B-0D00-4DE7-BBE1-55AC6053309B},,,275
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/08 20:30:00+00,38.945614,-77.015647,temp_1915,,{D56B5FE2-6442-4FFC-845C-4988AE33B7E2},,,276
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/07 19:13:00+00,38.945614,-77.015647,temp_1080,,{62AF0293-E671-4A1D-8481-B8A51091CA22},,,277
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,24,1,0,2017/12/07 15:42:00+00,38.945614,-77.015647,temp_1636,,{B0DFD812-09B6-4C57-A5FD-F0A69D7FFF43},,,278
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/29 04:00:00+00,Morning,2016/08/31 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/11 17:16:00+00,38.945614,-77.015647,temp_920,,{03E8B514-F9ED-404D-BA42-6B237B18B9E5},,,279
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,4,0,2017/12/11 21:24:00+00,38.945614,-77.015647,temp_868,,{13E98DDA-21EF-48C5-8DA9-B9C0B347E2E3},,,280
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/05/09 04:00:00+00,Morning,2016/05/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/04 18:42:00+00,38.945614,-77.015647,temp_501,,{C0FD8BEC-9047-419F-9570-361C4F317565},,,281
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/12/12 20:24:00+00,38.945614,-77.015647,temp_1179,,{F88C8945-3163-4EE4-879C-8B8C68E4224B},,,282
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,3,0,2017/12/08 18:46:00+00,38.945614,-77.015647,temp_1820,,{68665DCE-99AB-4559-B74D-752234A7DCDF},,,283
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/08 17:25:00+00,38.945614,-77.015647,temp_1706,,{49224534-17AE-4E9D-99ED-3E45D26E1D0C},,,284
-8573342.60731703,4713884.2360287,Gravid Trap,Hay or grass infusion,4C,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,11,1,0,2017/12/07 21:41:00+00,38.945614,-77.015647,temp_1471,,{9B38DCB0-82BF-4976-AFE1-535D748B326A},,,285
